=================================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                offset[s]     desvioActual[s]
=================================================================================================================
1539434634.271459459,1539434634.279952885,1539434634.280004151,1539434634.285574835,+0.000361822,+0.000865294
1539435667.226842781,1539435667.233818658,1539435667.233867195,1539435667.239624055,-0.000335483,+0.000519530
1539436703.079556537,1539436703.087478241,1539436703.087528914,1539436703.093511913,+0.000415522,+0.000376953
1539437735.816057187,1539437735.821899245,1539437735.821951653,1539437735.828772790,-0.000875956,-0.000149540
1539438779.022021836,1539438779.028139164,1539438779.028208235,1539438779.035585606,-0.000443648,-0.000764199
1539439812.290401941,1539439812.298334528,1539439812.298382096,1539439812.308342389,-0.000140210,-0.002240959
1539440850.578278557,1539440850.584107983,1539440850.584158428,1539440850.592345344,+0.001310394,-0.001761332
1539441889.290879873,1539441889.295498030,1539441889.295543633,1539441889.304536819,+0.000074014,-0.002324762
1539442919.809607619,1539442919.816156183,1539442919.816203431,1539442919.823950480,+0.002258555,-0.002271361
1539443951.994327495,1539443951.999920348,1539443951.999967500,1539443952.007621202,+0.001726017,-0.001930847
1539444984.013980561,1539444984.022428329,1539444984.022479394,1539444984.028047906,+0.003765877,-0.001353705
1539446024.921113216,1539446024.929698836,1539446024.929725879,1539446024.934186251,+0.003674326,+0.001580288
1539447056.466444221,1539447056.481272641,1539447056.481322572,1539447056.485048343,+0.004005633,+0.002969406
1539448080.830471671,1539448080.841440810,1539448080.841490975,1539448080.844820215,+0.000035208,+0.003978539
1539449124.356195724,1539449124.368024933,1539449124.368073106,1539449124.369689537,+0.000082928,+0.005089642
1539450154.061040461,1539450154.071987448,1539450154.072042867,1539450154.076007987,-0.002693310,+0.005432361
1539451191.770022424,1539451191.783035442,1539451191.783084416,1539451191.785963270,-0.001345864,+0.005913394
1539452220.920012549,1539452220.928456401,1539452220.928505125,1539452220.932974527,-0.004790875,+0.002123624
1539453254.287722150,1539453254.298677852,1539453254.298754444,1539453254.304585654,+0.000255411,+0.001670323
1539454291.858885897,1539454291.864931301,1539454291.864983397,1539454291.872056617,-0.001755332,-0.000354869
1539455319.423220551,1539455319.428819983,1539455319.428869730,1539455319.437807925,-0.000317913,-0.001746870
1539456346.350370355,1539456346.353409068,1539456346.353460844,1539456346.365145018,-0.001469025,-0.004322874
1539456865.161421639,1539456865.164597366,1539456865.164646565,1539456865.174786727,+0.001662069,-0.004270807
1539457385.920970456,1539457385.922723050,1539457385.922770587,1539457385.933247897,+0.000669265,-0.004661376
1539457905.714470200,1539457905.720864102,1539457905.720915021,1539457905.732662952,+0.002686036,-0.005136597
1539458421.423218381,1539458421.424541348,1539458421.424585042,1539458421.435748163,+0.000897335,-0.005322559
1539458941.708039635,1539458941.708335144,1539458941.708385722,1539458941.721160757,-0.000303463,-0.005950956
1539459458.327039890,1539459458.330762317,1539459458.330813748,1539459458.342913746,+0.002358298,-0.006392826
1539459975.766702204,1539459975.766710416,1539459975.766761692,1539459975.778007873,+0.001349361,-0.005917782
1539460495.990668936,1539460495.993085516,1539460495.993137151,1539460496.004424582,+0.001886441,-0.005940748
=================================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                offset[s]     desvioActual[s]
=================================================================================================================
1539461014.752770665,1539461014.754981713,1539461014.755031985,1539461014.766185534,+0.001762830,-0.005857375
1539461535.709472605,1539461535.710027148,1539461535.710081869,1539461535.721866964,+0.000481147,-0.005957529
1539462050.652040907,1539462050.654288674,1539462050.654337729,1539462050.665324261,+0.001809431,-0.005511360
1539463092.716692851,1539463092.718738820,1539463092.718782849,1539463092.729439961,+0.001424677,-0.004911539
1539464133.716476499,1539464133.722914403,1539464133.722964467,1539464133.741125937,-0.001043928,-0.004805132
1539465171.111267816,1539465171.114342169,1539465171.114393174,1539465171.124299300,+0.001272807,-0.004057867
1539466207.290265966,1539466207.300113403,1539466207.300164731,1539466207.329771250,-0.006032988,-0.003803943
1539467251.423151707,1539467251.425885399,1539467251.425938193,1539467251.435422573,+0.000214825,-0.003401252
1539468284.247566032,1539468284.252233482,1539468284.252284343,1539468284.261405529,+0.000952870,-0.002909355
1539469328.741525295,1539469328.747027544,1539469328.747076697,1539469328.755715623,+0.001083272,-0.002405833
1539471398.329690057,1539471398.337536856,1539471398.337586297,1539471398.347954647,+0.000534970,-0.002003465
1539472435.344424250,1539472435.352455181,1539472435.352506154,1539472435.357685200,+0.003150481,-0.000024364
1539473473.647032668,1539473473.658919450,1539473473.658972747,1539473473.662716719,+0.003745178,+0.002737353
1539474516.939245295,1539474516.949677213,1539474516.949729137,1539474516.952792082,+0.000382670,+0.003793790
1539475561.255492879,1539475561.271777282,1539475561.271827962,1539475561.274061125,+0.002372903,+0.004833334
1539476603.010638780,1539476603.021810942,1539476603.021860612,1539476603.025539154,-0.002074153,+0.005304961
1539477635.984241876,1539477635.993806918,1539477635.993907724,1539477635.995724890,-0.002343818,+0.004764532
1539478673.158295448,1539478673.169445255,1539478673.169496257,1539478673.172776087,-0.001564271,+0.005162469
1539479708.381752439,1539479708.390717247,1539479708.390761895,1539479708.394202476,-0.003044533,+0.003225294
1539480747.032804426,1539480747.042917382,1539480747.042963971,1539480747.047721573,-0.000914057,+0.002880321
1539481780.279750658,1539481780.291844749,1539481780.291895195,1539481780.294524325,+0.002055868,+0.003360872
1539482819.009578346,1539482819.018008237,1539482819.018055409,1539482819.023575039,-0.001740821,+0.002553630
1539483853.107043561,1539483853.123736929,1539483853.123788086,1539483853.133646550,+0.001130181,+0.002383957
1539484884.513966673,1539484884.526662328,1539484884.526723328,1539484884.530892248,+0.002155806,+0.002720021
1539485916.413138551,1539485916.419504159,1539485916.419555224,1539485916.424237561,-0.001668965,+0.001526867
1539486946.221243078,1539486946.228286972,1539486946.228336322,1539486946.234471027,-0.000756850,+0.001016581
1539487989.017529785,1539487989.024344259,1539487989.024396574,1539487989.029879821,+0.000003435,+0.000685501
1539489022.828018654,1539489022.836932735,1539489022.836981722,1539489022.842924811,+0.001156310,+0.000571570
1539490047.376425572,1539490047.383081470,1539490047.383131364,1539490047.390072629,-0.000376821,+0.000181795
1539491079.134144024,1539491079.142362616,1539491079.142411256,1539491079.150139131,+0.000407018,-0.000056019
1539492119.179695476,1539492119.188508460,1539492119.188559014,1539492119.194489995,+0.001839428,-0.000038174
1539493145.100948683,1539493145.110074462,1539493145.110126775,1539493145.114360255,+0.002801641,+0.000302329
=================================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                offset[s]     desvioActual[s]
=================================================================================================================
1539494187.846645036,1539494187.862133043,1539494187.862184237,1539494187.865413167,+0.006106119,+0.000572849
1539495220.034539749,1539495220.051947815,1539495220.052008984,1539495220.053632314,+0.007559084,+0.006441205
1539496251.258123561,1539496251.284784450,1539496251.284832612,1539496251.271877093,+0.013553994,+0.018290149
1539497279.242551091,1539497279.291258479,1539497279.291309609,1539497279.268886596,+0.017331600,+0.024313561
1539498321.333959753,1539498321.377044924,1539498321.377095254,1539498321.346452140,+0.011992137,+0.036090102
1539498841.489505700,1539498841.536513500,1539498841.536564592,1539498841.504809761,+0.000840566,+0.040617920
1539499362.948946045,1539499363.002859778,1539499363.002908529,1539499362.961401419,+0.003252088,+0.046447020
1539499875.082754695,1539499875.145330099,1539499875.145380864,1539499875.096912436,+0.004846698,+0.052587860
1539500396.863962589,1539500396.937940607,1539500396.937989702,1539500396.882550293,+0.007521291,+0.058093658
1539500912.675692381,1539500912.748927722,1539500912.748977845,1539500912.687025309,+0.004649072,+0.067734829
1539501425.624146077,1539501425.691738958,1539501425.691788537,1539501425.636459670,-0.012249762,+0.068952338
1539501684.514764765,1539501684.580231272,1539501684.580316973,1539501684.529806231,-0.013851370,+0.067639175
1539501814.153488194,1539501814.221714979,1539501814.221782334,1539501814.173208697,-0.010430293,+0.063230312
1539501942.395766519,1539501942.453839114,1539501942.453889268,1539501942.407630555,-0.011778828,+0.057409904
1539502007.199786341,1539502007.255867688,1539502007.255914060,1539502007.210925370,-0.006725302,+0.051284681
1539502072.540904267,1539502072.596303632,1539502072.596350918,1539502072.552317830,-0.000547397,+0.049584443
1539502137.464117610,1539502137.518371771,1539502137.518408877,1539502137.476808527,-0.000437711,+0.048337123
1539502202.798851818,1539502202.852859245,1539502202.852921370,1539502202.818588117,-0.002896609,+0.046278115
1539502267.615785078,1539502267.668278598,1539502267.668356828,1539502267.628320518,+0.001293614,+0.045744528
1539502332.277990797,1539502332.328996050,1539502332.329042754,1539502332.290280033,+0.000448307,+0.044729537
1539502397.458911045,1539502397.508829172,1539502397.508877563,1539502397.471929868,-0.000022626,+0.043479589
1539502461.543203959,1539502461.590387592,1539502461.590416042,1539502461.553985622,-0.000421685,+0.041966340
1539502525.604031229,1539502525.650689776,1539502525.650735593,1539502525.615638209,+0.000209493,+0.040774134
1539502590.220323180,1539502590.275069836,1539502590.275111406,1539502590.241443835,+0.004735591,+0.039629577
1539502655.273900200,1539502655.318790929,1539502655.318837338,1539502655.287004895,+0.000033248,+0.038386526
1539502720.505651626,1539502720.548824183,1539502720.548871674,1539502720.517533443,+0.000168146,+0.037176562
1539502785.528095398,1539502785.570434087,1539502785.570474871,1539502785.544802616,-0.001881763,+0.035808839
1539502850.583303348,1539502850.625653741,1539502850.625700573,1539502850.596722620,+0.001168903,+0.034762573
1539502915.078302923,1539502915.117327133,1539502915.117354094,1539502915.089497591,-0.000054336,+0.033507364
1539502979.740313075,1539502979.779436419,1539502979.779483690,1539502979.753472859,+0.000344898,+0.032324375
1539503108.794038137,1539503108.830696424,1539503108.830742440,1539503108.806415254,+0.000670612,+0.030015150
1539503238.233704881,1539503238.267338588,1539503238.267385557,1539503238.245149278,+0.000406554,+0.027708021
=================================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                offset[s]     desvioActual[s]
=================================================================================================================
1539503366.992089199,1539503367.024661025,1539503367.024708288,1539503367.004641671,+0.001066719,+0.025500276
1539503496.864783410,1539503496.896823425,1539503496.896872151,1539503496.878897291,+0.001959659,+0.023317678
1539503625.984081055,1539503626.016863368,1539503626.016910178,1539503626.001523750,+0.003215197,+0.021129647
1539503884.211249509,1539503884.235927580,1539503884.235975456,1539503884.224242171,+0.001825389,+0.018404386
1539504143.804224582,1539504143.824780571,1539504143.824826582,1539504143.816331346,+0.000646981,+0.014460842
1539504404.410501066,1539504404.427642176,1539504404.427695085,1539504404.422650583,+0.000754841,+0.010761493
1539504660.700348948,1539504660.714574849,1539504660.714619375,1539504660.712930593,+0.001145906,+0.007451277
1539504918.684662513,1539504918.694418464,1539504918.694463094,1539504918.696008679,+0.000500548,+0.004021782
1539505175.586114741,1539505175.593025844,1539505175.593065788,1539505175.597639704,+0.000862986,+0.000998298
1539505434.084155554,1539505434.089676391,1539505434.089721956,1539505434.097081761,+0.001661661,-0.002037575
1539505691.599433597,1539505691.601916703,1539505691.601965384,1539505691.612134017,+0.001644238,-0.004568574
1539505951.497559031,1539505951.496688635,1539505951.496733800,1539505951.509348300,+0.001094634,-0.006796231
1539506208.189360219,1539506208.186763928,1539506208.186812125,1539506208.201966617,+0.000765783,-0.009294248
1539506336.724949970,1539506336.723365266,1539506336.723411587,1539506336.739896406,+0.001661284,-0.010105520
1539506465.984697880,1539506465.980292562,1539506465.980335853,1539506465.996989068,+0.000915155,-0.010898451
1539506595.255167101,1539506595.250275171,1539506595.250320928,1539506595.267823650,+0.000974325,-0.011494282
1539506724.661750157,1539506724.658457566,1539506724.658507243,1539506724.676432425,+0.001984997,-0.012901843
1539506855.266699907,1539506855.263235784,1539506855.263281295,1539506855.281826495,+0.002939009,-0.013103629
1539506983.323670935,1539506983.322322934,1539506983.322390326,1539506983.341629642,+0.003594734,-0.013847351
1539507113.650243773,1539507113.642974409,1539507113.643019386,1539507113.662759123,+0.001146495,-0.014025015
1539507242.225200342,1539507242.217434640,1539507242.217484015,1539507242.237845743,+0.000607709,-0.014181511
1539507372.089239765,1539507372.084207417,1539507372.084255556,1539507372.105162752,+0.001852207,-0.014781495
1539507501.439861297,1539507501.433838768,1539507501.433880360,1539507501.455396160,+0.001650202,-0.015683391
1539507630.234174624,1539507630.224390087,1539507630.224434243,1539507630.253930818,-0.003315451,-0.016283875
1539507760.144701043,1539507760.138588448,1539507760.138637556,1539507760.161295795,+0.002545635,-0.016889529
1539508018.990286395,1539508018.982312993,1539508018.982359774,1539508019.009604620,+0.000528098,-0.018096331
1539508276.806456616,1539508276.797078148,1539508276.797125119,1539508276.828104410,-0.000840494,-0.019298332
1539508533.722680428,1539508533.708096237,1539508533.708149993,1539508533.733784480,+0.000426687,-0.019998064
1539508794.703876818,1539508794.690421329,1539508794.690469644,1539508794.715824196,+0.001859809,-0.020495545
1539509054.587044481,1539509054.574362715,1539509054.574413710,1539509054.599592115,+0.002769593,-0.020913601
1539509313.379182804,1539509313.366530511,1539509313.366578088,1539509313.391711586,+0.003130740,-0.020653481
1539509572.687042663,1539509572.677344271,1539509572.677386594,1539509572.703857446,+0.003635122,-0.019922661
=================================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                offset[s]     desvioActual[s]
=================================================================================================================
1539509830.432752581,1539509830.419747222,1539509830.419818870,1539509830.445825475,+0.001347145,-0.018702067
1539510087.467998942,1539510087.455193930,1539510087.455267341,1539510087.480871683,-0.000543398,-0.019099099
1539510348.067065586,1539510348.052658121,1539510348.052708975,1539510348.078182252,-0.000811026,-0.019703154
1539510476.698733564,1539510476.685113182,1539510476.685151310,1539510476.712273789,-0.000563319,-0.019973527
1539510605.524378064,1539510605.512429379,1539510605.512476977,1539510605.537361424,+0.001704289,-0.019661676
1539510736.033529813,1539510736.025073275,1539510736.025118359,1539510736.049964324,+0.003170732,-0.019423468
1539510864.967985830,1539510864.954508493,1539510864.954557205,1539510864.984791380,-0.002342801,-0.019681942
1539511121.107047009,1539511121.097732725,1539511121.097779655,1539511121.122069879,+0.003031816,-0.019212040
1539511381.285678628,1539511381.275167241,1539511381.275208292,1539511381.298119608,+0.002579305,-0.017659755
1539511509.604596472,1539511509.595031326,1539511509.595082458,1539511509.616695114,+0.002088883,-0.015789836
1539511639.757012988,1539511639.746783670,1539511639.746829387,1539511639.768026905,-0.000198027,-0.015534991
1539511769.575759021,1539511769.569013485,1539511769.569060677,1539511769.591200799,+0.000707830,-0.014988467
1539511899.560704331,1539511899.551363806,1539511899.551410077,1539511899.578678109,-0.003736445,-0.014917507
1539512159.144110723,1539512159.135216259,1539512159.135269138,1539512159.155125895,-0.000266302,-0.014202768
1539512415.895300525,1539512415.886818462,1539512415.886865809,1539512415.905887735,-0.000309917,-0.013573814
1539512672.204516357,1539512672.196810855,1539512672.196852921,1539512672.215091508,-0.000119222,-0.012867821
1539512930.294321085,1539512930.289020573,1539512930.289067922,1539512930.306146012,+0.000965685,-0.011885601
1539513188.977045751,1539513188.973088010,1539513188.973134159,1539513188.988893648,+0.001281637,-0.010798365
1539513448.245307862,1539513448.243018452,1539513448.243066959,1539513448.257880334,+0.001457161,-0.009732691
1539513706.133550376,1539513706.131063388,1539513706.131110592,1539513706.144784997,+0.000839498,-0.007941063
1539513964.057286307,1539513964.056900302,1539513964.056950143,1539513964.069357220,+0.000587716,-0.006683914
1539514223.355745547,1539514223.356958187,1539514223.357001009,1539514223.368224060,+0.000579379,-0.005378955
1539514482.843966630,1539514482.844850624,1539514482.844893015,1539514482.854813242,-0.000275418,-0.004345797
1539514741.387002522,1539514741.390753600,1539514741.390824381,1539514741.400421183,+0.000305229,-0.003150509
1539515002.551733319,1539515002.554833857,1539515002.554873845,1539515002.563221609,-0.000598683,-0.002165129
1539515261.149342456,1539515261.152962969,1539515261.153024862,1539515261.160654968,-0.000943534,-0.001316966
1539515520.698584230,1539515520.702945941,1539515520.702991880,1539515520.710054970,-0.001112963,-0.000751837
1539515779.493060535,1539515779.502835770,1539515779.502885931,1539515779.511570301,+0.000304924,+0.000242298
1539516298.295569239,1539516298.306096805,1539516298.306147283,1539516298.311015972,+0.000628176,+0.002150185
1539516817.718717835,1539516817.727042941,1539516817.727088287,1539516817.730696956,-0.001724740,+0.002700718
1539517337.699901264,1539517337.709449245,1539517337.709499212,1539517337.712162580,-0.000913951,+0.003768993
1539517850.616654048,1539517850.629189843,1539517850.629256243,1539517850.631191119,+0.000027411,+0.005173260
=================================================================================================================
t1[s]                t2[s]                t3[s]                t4[s]                offset[s]     desvioActual[s]
=================================================================================================================
1539518367.067147875,1539518367.080496817,1539518367.080546461,1539518367.081539166,-0.000388623,+0.006511658
1539518886.617368594,1539518886.637483533,1539518886.637535070,1539518886.637855387,+0.002030715,+0.008178867
1539519403.017038746,1539519403.029382741,1539519403.029433370,1539519403.029712997,-0.003527095,+0.006951306
1539519660.129181334,1539519660.141314677,1539519660.141359547,1539519660.141590326,-0.001608943,+0.006360957
1539519920.958361716,1539519920.969532002,1539519920.969581192,1539519920.969971132,-0.001308249,+0.005635915
1539520177.717196589,1539520177.729338308,1539520177.729383634,1539520177.729775630,+0.000091133,+0.005540815
1539520437.265171801,1539520437.278951773,1539520437.278995598,1539520437.279479626,+0.001176076,+0.005562083
1539520696.593591112,1539520696.605212520,1539520696.605240137,1539520696.605638386,+0.000166731,+0.005677520
1539520956.423215145,1539520956.435723148,1539520956.435765357,1539520956.436335219,+0.000362577,+0.005768821
1539521216.897938867,1539521216.908933243,1539521216.908982459,1539521216.909709291,-0.000592434,+0.005429285
1539521475.585187579,1539521475.595144541,1539521475.595192021,1539521475.596471026,-0.001021386,+0.004692606
1539521735.593744311,1539521735.602954824,1539521735.603005681,1539521735.604766353,-0.000765920,+0.003927209
